file_name,sequence,label
UAD-Adduser-5-=1.txt,162 114 162 162 162 162 114 162 114 162 162 162 162 114 114 114 162 162 162 114 162 162 162 162 162 162 162 162 162 162 162 162 162 162 114 162 162 162 162 162 162 162 114 162 114 162 162 162 162 114 162 162 162 162 162 162 162 162 162 162 162 162 114 162 162 114 162 162 162 162 162 162 162 114 114 114 162 162 114 162 162 162 162 114 162 114 162 162 162 114 162 162 162 162 162 162 114 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 114 162 114 114 162 114 162 162 162 162 162 162 114 162 162 114 162 162 162 162 162 114 162 162 162 114 162 162 114 114 162 162 162 162 114 162 162 162 114 162 114 162 162 114 162 114 114 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 114 162 162 162 162 162 162 114 162 162 162 162 162 162 162 162 162 114 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 114 162 162 162 162 162 114 162 162 162 162 162 162 162 114 114 162 162 162 114 162 162 162 162 162 162 114 162 114 162 162 162 162 162 162 162 162 162 114 114 162 162 114 162 162 114 162 162 162 162 162 114 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 114 162 162 114 162 162 114 162 162 162 162 162 114 162 162 162 162 162 162 162 114 162 162 162 162 162 162 162 162 162 162 114 162 162 162 162 162 162 162 162 162 162 162 162 162 162 114 162 162 114 162 162 162 162 162 162 114 162 162 162 162 114 162 162 162 162 162 162 162 162 162 162 162 162 162 162 114 162 162 162 162 162 162 162 162 162 162,abnormal
UTD-0320.txt,6 5 41 41 60 97 12 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 175 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 192 192 243 125 125 125 125 91 45 45 66 20 33 5 221 140 27 174 27 221 3 221 27 174 27 174 27 221 3 221 27 174 27 174 27 221 3 221 27 174 27 174 27 221 3 221 27 174 27 174 27 221 3 221 27 174 27 174 27 221 3 221 27 174 27 174 27 221 3 221 27 174 27 174 27 221 3 221 27 174 13 33 5 140 140 63 6 27 174 27 221 3 221 27 174 27 174 27 221 140 4 221 27 174 6 33 5 27 174 27 221 140 4 221 27 174 6 6 6 12 195 6 5 41 41 54 212 15 54 54 54 54 54 221 221 221 221 175 174 175 6 221 221 66 6 6 162 54 122 4 5 54 54 54 197 192 3 197 54 192 4 4 3 54 54 54 6 91 122 4 4,normal
UAD-WS3-2311.txt,3 3 3 168 168 3 168 43 3 168 265 3 3 3 265 3 3 168 3 168 3 265 43 3 168 265 168 3 168 265 168 265 168 3 168 168 168 168 3 43 168 168 3 168 168 3 3 168 3 168 168 265 265 265 3 168 3 43 265 168 168 43 3 168 265 265 168 3 168 168 43 43 3 168 43 3 195 168 168 168 168 3 265 265 3 265 168 168 168 168 168 168 168 168 3 168 3 168 340 168 265 265 265 168 168 3 265 168 265 265 265 265 265 265 168 265 168 3 3 168 168 3 265 3 168 3 265 3 3 168 265 168 265 3 3 3 265 3 3 265 265 265 265 3 168 3 195 168 168 168 3 3 265 265 168 168 43 168 3 168 265 43 168 43 265 3 168 168 3 168 265 43 168 3 3 265 168 168 43 3 265 265 265 168 168 265 265 168 43 265 168 3 168 3 3 168 168 168 265 43 3 168 3 168 43 168 3 3 168 265 168 265 168 43 265 265 265 168 265 43 168 43 168 3 168 265 168 265 265 168 195 340 43 3 168 3 168 168 3 3 265 168 168 168 168 265 168 43 265 168 168 265 168 3 3 265 265 168 43 168 265 265 168 43 265 3 168 168 43 265 43 265 168 168 265 3 3 168 340 168 265 265 168 168 265 168 265 168 265 168 265 43 265 43 265 3 168 265 265 340 3 168 168 168 265 168 265 3 265 265 43 168 3 265 168 265 168 3 168 3 265 168 3 3 168 195 340 168 3 3 168 265 43 265 3 168 43 265 265 168 3 168 3 168 3 3 168 168 168 168 168 43 168 265 43 168 3 265 3 265 265 168 265 168 168 168 3 3 265 265 265 168 265 43 168 168 340 265 168 265 3 265 265 43 265 265 43 168 43 265 3 3 168 265 168 3 3 168 168 168 3 3 168 3 3 168 3 3 168 265 265 265 265 3 168 168 265 265 168 43 265 3 3 168 3 168 3 265 265 3 265 265 168 3 265 3 265 43 168 3 168 3 265 3 265 168 265 265 43 265 265 3 265 168 3 3 168 265 168 43 3 265 43 3 168 3 168 168 3 168 265 265 3 265 3 265 168 3 3 3 168 3 3 168 168 168 265 43 168 3 168 168 3 265 3 168 3 265 168 265 43 43 3 265 168 168 3 43 3 168 168 265 3 3 265 168 168 168 3 195 340 265 168 3 168 3 168 168 265 168 3 168 265 3 265 3 265 168 265 265 3 168 168 265 3 168 168 340 168 168 43 168 168 3 168 168 168 3 3 43 265 3 168 265 265 168 3 168 168 168 168 340 265 265 168 168 168 265 168 265 265 265 168 43 3 43 168 3 168 265 3 3 265 168 168 3 168 3 340 168 3 43 3 168 3 3 168 265 265 43 3 265 168 265 3 265 168 3 3 168 265 265 265 265 3 43 3 340 3 168 265 168 265 168 168 3 3 3 168 168 3 265 3 168 168 43 43 168 3 265 168 265 43 265 3 265 168 168 265 265 168 168 168 168 168 168 168 168 3 168 3 3 3 168 168 265 195 168 168 3 43 168 43 168 3 168 265 168 265 3 168 43 43 265 168 265 168 3 168 265 3 168 3 168 43 3 168 265 265 3 168 43 43 265 43 3 168 265 43 168 265 43 3 265 43 43 168 168 168 168 168 168 168 265 265 168 265 168 168 265 3 3 265 265 3 43 43 265 3 168 3 265 3 3 265 168 43 265 3 168 265 43 168 3 168 265 168 265 265 265 265 265 168 265 265 168 265 265 3 43 265 43 3 168 3 3 168 3 168 265 265 3 3 3 265 168 265 168 265 3 43 168 265 3 265 3 168 168 168 168 265 3 265 168 3 265 43 265 265 168 3 168 168 3 168 168 265 43 43 168 168 195 340 3 3 3 168 168 168 168 168 168 43 168 43 168 3 168 265 265 265 3 265 265 3 168 3 168 3 168 265 3 265 3 3 3 168 3 3 168 3 265 265 3 265 168 168 168 168 3 3 168 265 195 3 168 168 265 43 265 3 3 168 3 168 168 168 265 43 168 168 168 265 265 168 265 168 265 168 168 3 43 168 265 3 168 168 168 265 43 3 168 168 3 168 168 3 265 3 3 168 3 168 168 43 43 265 168 168 265 265 168 265 3 168 265 168 168 168 168 168 3 168 168 265 3 265 340 3 265 43 3 265 168 168 168 168 168 168 168 3 3 168 168 265 168 43 3 3 3 3 265 43 43 43 168 168 265 265 265 168 3 265 195 168 3 3 265 3 168 265 265 265 265 168 3 168 43 265 3 3 265 168 265 265 168 3 3 265 265 168 265 43 168 168 265 265 43 168 168 168 43 168 265 168 265 3 168 168 168 3 168 3 168 265 43,abnormal
UAD-Hydra-SSH-3-6653.txt,5 197 192 4 6 91 6 6 6 6 6 6 6 6 6 6 6 6 6 66 63 63 63 63 6 6 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 33 5 33 192 192 192 5 6 33 192 197 192 192 192 192 6 197 33 192 6 33 6 5 6 192 6 3 192 192 243 125 125 125 125 125 125 125 125 125 125 125 201 206 5 6 5 221 220 220 6 3 3 199 199 199 5 197 168 3 6 199 13 102 102 102 13 102 102 102 102 6 5 197 197 192 3 3 6 91 240 102 102 102 102 102 102 6 102 102 6 102 102 6 5 197 192 3 3 6 91 5 197 192 6 33 5 3 197 192 192 6 125 91 5 197 192 6 33 5 3 197 192 192 6 33 5 125 125 221 5 13 5 5 5 197 199 197 3 6 5 5 5 174 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 13 199 5 140 140 142 4 3 3 13 199 5 140 197 192 140 91 13 102 142 4 4 3 3 13 199 5 140 197 192 140 91 6 5 140 197 192 140 91 6 91 91 91,abnormal
UTD-0782.txt,174 6 6 5 220 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 220 6 63 6 5 63 6 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 197 6 5 125 125 174 174 45 5 197 91 5 3 3 201 102 3 91 192 33 6 125 5 221 221 197 180 221 180 180 197 192 3 5 5 197 192 3 3 3 3 3 3 3 3 3 3 3 3 6 91 240 5 3 197 192 6 125 3 3 3 3 180 180 6 91,normal
UAD-Hydra-FTP-1-3523.txt,309 195 196 6 195 195 265 5 309 309 196 195 196 265 5 102 5 102 5 102 309 102 102 309 102 27 85 195 85 195 85 195 85 85 195 85 195 196 196 265 10 102 102 6 27 5 102 102 309 102 27 85 195 85 195 85 195 85 85 195 85 195 196 102 102 102 102 5 6 196 195 102 309 85 309 102 27 27 195 85 195 10 5 102 102 102 102 309 6 309 6 10 85 5 102 27 27 102 102 5 102 309 102 27 27 195 10 309 27 102 102 102 102 309 196 102 309 85 102 309 102 27 85 195 85 195 85 195 85 85 102,abnormal
UAD-Meterpreter-5-2311.txt,265 265 168 168 265 3 3 168 265 168 3 168 3 3 3 168 3 265 168 3 3 3 3 265 168 168 265 3 265 265 43 43 168 265 43 340 168 168 168 3 168 265 168 265 3 168 265 168 3 3 43 168 265 265 3 3 168 3 3 168 168 265 43 43 168 43 265 265 168 3 265 3 265 168 265 168 168 168 265 265 3 3 265 3 265 265 168 43 168 265 43 43 168 3 265 3 168 168 265 3 168 340 168 168 265 168 265 3 3 265 265 3 168 3 168 168 3 168 265 265 265 3 3 3 43 3 43 3 43 3 43 265 168 3 265 265 168 265 265 168 168 3 265 3 265 265 3 3 265 168 265 3 265 3 168 168 43 3 168 265 168 265 3 168 265 168 265 265 168 3 265 3 265 265 265 168 265 265 168 3 43 43 265 3 265 168 168 265 43 43 168 3 265 168 168 168 265 265 168 265 3 3 168 168 43 168 43 265 168 168 265 265 265 265 265 168 3 168 168 168 168 168 168 265 265 168 265 265 168 168 265 168 168 168 168 168 3 168 265 168 265 43 3 265 43 3 265 265 43 168 265 168 43 168 265 168 3 43 3 168 265 168 43 265 3 265 265 265 265 168 265 3 3 168 265 265 43 43 3 43 3 3 168 43 168 3 3 265 168 265 168 265 168 265 265 265 3 168 265 168 168 3 43 3 168 265 168 168 168 265 168 3 3 168 168 3 265 43 3 265 265 168 265 265 168 3 168 168 265 168 168 3 168 265 265 3 3 3 3 168 265 265 265 195 168 265 168 168 168 265 265 3 168 168 168 168 265 265 265 265 265 168 168 265 168 168 168 168 168 168 168 168 265 265 265 168 265 265 3 265 265 168 3 265 3 168 168 3 168 3 265 265 265 265 3 168 3 265 265 43 265 265 265 265 168 43 168 43 43 43 265 168 168 168 168 265 168 265 168 265 168 265 3 265 3 265 168 168 265 3 265 168 340 168 168 265 168 3 265 265 265 265 43 168 168 3 265 265 265 168 168 43 265 168 265 265 3 3 3 3 168 3 168 3 43 265 265 265 3 3 265 43 265 168 265 43 3 265 43 168 265 43 3 43 3 265 265 3 265 3 3 43 168 265 265 265 43 43 265 43 43 168 3 340 265 168 3 265 168 43 265 168 3 3 168 168 265 43 3 265 43 265 168 168 3 168 265 265 43 265 3 168 265 3 265 168 168 265 43 3 265 43 3 3 3 43 168 43 168 168 3 168 168 265 265 168 3 265 43 265 3 265 168 265 3 168 265 168 3 168 168 3 168 3 168 3 265 265 265 3 3 3 265 265 265 3 340 168 168 3 43 168 168 168 265 168 3 3 3 168 168 168 168 168 168 3 265 43 3 168 3 168 168 168 265 168 265 168 265 168 265 3 168 43 3 265 340 3 168 265 265 43 265 168 265 265 168 168 168 265 3 265 43,abnormal
UAD-Java-Meterpreter-9-=1.txt,114 162 162 114 162 162 162 114 162 162 162 162 162 162 114 162 114 114 162 162 114 162 114 114 162 162 162 162 162 162 162 162 162 162 162 162 162 162 114 162 162 162 162 162 162 114 162 114 162 162 114 162 114 162 114 114 162 162 162 162 162 162 162 114 162 162 162 162 162 162 162 162 162 114 162 162 114 162 162 162 162 162 114 162 162 114 162 162 162 114 162 162 114 162 162 114 162 162 162 162 114 162 162 162 162 114 162 162 114 114 114 114 162 162 162 162 162 114 162 162 162 162 162 114 162 114 162 162 162 162 114 162 162 162 114 162 114 162 114 162 162 162 162 162 114 162 114 162 162 162 114 162 114 162 162 114 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 114 162 162 162 162 114 162 162 114 114 114 114 162 162 114 162 162 162 114 162 162 162 162 162 162 114 162 162 162 114 162 114 162 162 162 162 114 162 114 162 162 162 162 162 162 162 162 162 162 162 114 162 162 162 162 162 162 162 162 162 162 162 162 114 162 162 162 162 162 162 114 114 114 114 114 162 114 162 162 162 114 162 162 114 162 162 162 114 114 162 162 162 162 162 114 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 114 162 162 162 162 162 162 162 162 162 162 114 162 162 162 114 114 162 114 162 114 114 162 162 162 114 114 162 162 162 162 162 162 114 162 162 162 162 162 162 114 162 114 162 114 162 114 162 114 114 162 162 162 162 114 114 162 162 162 162 114 162 162 114 162 114 162 114 162 162 114 114 114 114 162 162 114 162 162 162 114 162 162 162 114 162 114 114 114 114 162 162 162 162 162 162 162 162 114 114 162 162 162 162 162 162 114 114 162 114 162 114 162 162 162 162 114 114 162 162 162 114 114 162 162 114 162 162 162 162 114 162 162 162 162 162,abnormal
UTD-0114.txt,240 240 78 219 311 78 196 78 265 240 240 196 78 265 240 240 196 240 240 78 240 196 240 78 240 265 240 240 196 240 240 240 78 265 240 240 196 240 240 78 196 240 240 78 265 240 240 196 240 240 78 240 265 240 240 265 240 240 240 196 78 196 240 240 240 240 78 265 240 78 240 240 240 196 240 240 240 240 196 78 240 240 240 196 78 265 240 240 240 240 196 240 240 240 196 78 265,normal
UAD-Meterpreter-3-=16719.txt,6 45 3 6 91 91 91 3 3 5 6 91 5 192 3 3 3 91 197 3 5 6 197 5 6 3 6 91 3 6 6 197 6 5 91 3 195 3 6 91 3 3 192 3 5 3 5 3 3 3 3 197 6 91 6 5 3 5 6 192 3 6 91 197 195 197 3 195 6 3 197 192 3 197 6 3 6 6 6 3 5 195 6 5 6 3 5 6 3 3 195 3 3 195 192 5 6 192 6 6 91 192 5 6 5 195 192 91 3 91 5 91 3 197 3 91 5 5 195 6 5 197 195 5 6 5 197 3 6,abnormal
UTD-0684.txt,6 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 45 45 5 197 192 3 3 6 91 5 197 192 192 6 5 197 192 3 3 6 91 201 54 195 196 196 38 6 6 6,normal
UTD-0621.txt,6 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 192 6 192 243 125 125 125 91 20 174 201 45 45 64 195 195 5 221 6 221 174 174 174 174 174 174 3 42 120 6 3 3 6 114 5 221 6 221 63 6 221 6 221 63 195 195 195 195 120 114 195 5 3 3 5 3 3 3 6 3 3 3 63 3 3 3 3 3 63 3 3 3 63 3 3 3 3 4 3 3 3 221 3 3 63 3 3 3 5 3 3 3 63 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 195 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 3 195 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 221 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 3 5 3 3 3 3 3 3 3 3 3 63 3 3 3 3 3 3 3 3 3 195 3 3 3 3 3 3 3 4 3 3 6 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 221 3 3 3 3 195 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 120 114 114 5 221 6 221 63 6 120 114 63 6 195 195 195 195 195 195 120 114 195 195 195 195 195 195 120 114,normal
UAD-Adduser-9-2311.txt,3 3 168 168 3 168 168 3 168 3 3 265 265 265 168 168 43 265 265 265 168 265 168 265 168 3 168 168 168 3 265 168 168 3 265 43 265 168 265 265 195 265 168 168 168 265 43 265 168 265 168 265 168 168 3 265 168 168 168 3 168 168 168 168 168 168 265 168 195 168 265 168 43 168 3 168 168 168 265 168 3 168 3 168 168 168 3 265 168 168 265 265 265 168 3 168 3 265 265 168 265 265 3 168 265 168 3 265 3 168 3 265 168 168 3 168 168 168 265 265 168 3 168 168 3 168 168 265 265 168 168 168 265 168 3 3 265 43 168 43 3 265 43 3 168 265 265 168 3 168 168 168 3 265 168 265 168 3 3 168 3 3 265 265 168 168 265 43 168 265 265 3 265 265 168 265 168 3 265 265 265 3 3 3 43 3 265 168 168 265 43 43 168 168 265 43 43 3 265 43 168 3 3 265 43 265 265 265 168 3 43 3 3 168 265 168 43 168 43 43 168 43 168 3 265 3 3 168 146 168 168 168 43 43 195 3 168 168 168 168 168 43 3 168 265 265 265 168 265 168 265 265 168 265 168 265 265 168 168 3 168 265 168 265 168 3 265 265 3 3 168 265 168 168 265 168 168 265 168 265 168 43 168 265 168 265 3 168 43 265 168 168 265 43 43 168 3 265 168 168 168 43 3 265 265 265 168 265 265 43 168 3 265 265 43 168 265 265 3 168 168 265 168 3 168 3 168 3 168 3 3 3 168 3 168 168 265 168 3 195 168 168 265 3 3 3 168 43 168 3 3 168 168 3 3 3 265 168 3 3 168 43 168 168 43 3 43 265 3 168 265 168 265 168 340 168 43 168 168 168 265 168 43 168 265 265 265 168 168 265 168 3 168 168 168 168 168 168 3 43 265 168 340 168 3 43 3 168 265 3 265 265 265 168 265 3 265 43 168 168 265 168 168 43 168 3 168 265 265 3 265 265 265 168 265 265 265 168 3 3 265 168 168 168 43 168 168 168 265 265 168 265 3 265 265 168 168 265 168 340 168 168 168 265 3 265 265 168 3 168 265 3 265 265 3 3 265 168 168 168 265 168 168 43 265 265 265 265 3 168 168 168 168 168 168 168 265 168 3 3 3 168 168 3 168 3 168 168 43 43 168 265 168,abnormal
UAD-Hydra-SSH-2-6452.txt,5 197 192 4 6 91 6 6 6 66 63 11 45 33 192 33 5 197 192 6 33 5 197 192 6 5 3 6 197 192 6 33 5 192 6 33 5 3 192 192 33 5 197 6 5 192 6 5 192 192 192 33 5 192 6 3 192 33 5 192 6 33 3 192 192 33 5 192 192 192 6 33 5 192 6 33 192 33 5 192 6 5 192 6 5 192 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 45 45 5 197 192 3 3 6 201 206 5 6 5 220 220 3 3 199 199 199 5 3 199 102 102 102 5 197 3 3 102 102 6 102 102 102 5 3 91 5 33 5 192 6 125 91 5 33 5 192 6 33 197 6 125 125 91 5 197 91 5 3 13 5 5 5 197 199 197 3 6 5 5 5 197 199 197 3 6 3 3 192 33 5 125 91 5 91 91 3 3 195 3 91 197 5 3 6 192 91 3 3 3 3 6 3 13 199 5 5 197 192 6 3 13 140 102 91 33 33 33 197 192 140 142 3 13 102 13 102 91 5 140 197 192 140 91 6,abnormal
UTD-0525.txt,102 5 5 5 45 45 45 3 3 45 45 3 7 175 175 175 175 175 175 307 120 175 3 45 175 175 175 45 45 45 45 45 175 175 175 175 195 175 195 195 175 195 175 175 5 200 175 195 175 33 5 195 175 5 199 119 3 7 54 54 45 175 45 175 175 175 175 175 195 120 175 174 195 175 5 221 175 195 175 175 5 175 5 175 175 175 175 175 175 175 195 3 175 5 33 175 175 5 175 175 175 5 63 175 5 175 195 307 175 4 175 5 199 175 175 175 175 175 195 45 45 175 5 45 6 7 175 195 175 5 5 175 195 175 175 5 175 5 175 5 45 175 175 175 45 42 120 175 3 175 175 175 202 45 175 175 120 175 3 3 7 175 175 5 175 175 175 120 3 7 7 119 6 175 174 175 174 175 175 175 5 221 221 221 221 63 6 201 175 175 120 3 3 7 175 175 63 120 175 174 6 175 5 175 175 42 120 3 3 7 7 119 175 175 175 5 195 175 175 120 3 3 175 120 175 174 6 175 5 195 175 175 195 6 175 175 5 195 45 175 195 45 175 175 195 175 4 175 175 175 5 4 175 5 175 195 3 45 45 45 45 45 45 45 45 175 45 5 221 221 221 221 63 6 195 175 5 221 221 221 221 63 6 221 175 195 3 175 5 221 221 5 195 6 175 5 4 195 175 5 195 175 195 4 175 195 4 175 5 4 175 175 5 221 175 175 5 175 175 175 5 195 63 175 195 175 175 5 175 5 175 175 5 175 5 195 63 175 175 5 45 175 175 175 175 175 195 307 175 195 195 175 175 175 5 4 175 175 5 221 221 221 221 63 175 195 175 4 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 175 5 195 221 175 175 175 175 175 195 3 175 5 175 195 175 5 175 5 4 175 5 175 175 5 175 5 175 5 195 175 5 195 175 175 5 4 175 195 175 5 175 5 175 5 175 221 221 175 175 175 175 195 175 175 175 175 175 175 195 175 175 5 195 175 307 175 5 221 5 175 175 175 195 175 5 195 195 307 175 5 221 221 175 5 175 195 175 175 5 221 221 195 175 5 195 175 175 3 6 175 5 221 221 221 175 5 221 175 3 175 5 63 5 195 175 5 221 175 175 5 4 175 175 195 175 195 175 195 175 5 195 195 175 5 195 195 175 195 175 5 221 221 221 195 175 5 221 221 221 221 63 6 221 221 175 175 5 221 175 175 175 195 175 175 5 4 175 195 175 5 221 221 175 195 5 175 175 175 195 175 63 175 195 175 175 195 3 175 221 175 200 175 45 5 221 221 221 175 195 175 5 221 221 221 221 63 195 175 5 175 175 195 175 5 175 175 175 5 5 6 175 63 175 6 175 5 175 5 195 175 175 175 5 195 175 3 175 5 175 175 195 175 5 195 195 4 175 5 175 175 175 195 175 5 195 45 175 5 175 221 195 195 6 175 195 195 307 5 175 195 175 175 45 175 5 221 45 45 45 45 175 195 175 5 175 195 175 5 175 195 175 5 175 175 221 63 307 5 175 175 6 63 5 4 5 221 5 175 175 175 175 175 175 4 5 5 4 5 5 307 175 175 307 5 5 5 175 175 307 175 175 307 175 175 5 175 221 175 175 5 175 175 5 175 175 5 195 175 175 195 175 175 175 5 45 5 202 45 195 175 33 175 33 175 63 221 195 3 175 195 175 5 45 175 45 5 195 195 175 5 4 195 175 4 3 45 45 45 45 5 45 45 45 45 175 175 175 195 175 5 221 5 175 5 175 5 221 221 221 175 5 175 200 175 175 175 5 175 175 175 175 175 5 6 175 195 175 175 195 175 5 175 6 175 5 175 175 3 45 175 175 5 33 195 175 175 5 195 175 5 175 175 195 175 195 175 195 175 175 5 175 175 5 45 45 45 175 5 45 221 175 63 195 175 5 175 5 221 45 175 33 175 175 45 45 175 5 221 221 195 175 5 175 175 5 5 221 175 307 175 175 5 175 5 3 13 13 13 13 13 13 13 13 3 175 4 175 175 3 175 4 175 175 3 175 4 175 175 3 175 4 175 175 3 175 4 175 175 3 175 4 175 175 3 4 175 54 54 54 175 174 174 174 174 174 174 174 174 174 195 195 195 195 195 195 195 195 201 202 199 200 33 195 201 202 199 200 33 195 195 201 202 199 200 33 195 201 202 199 200 33 175 175 175 42 120 57 175 175 6 6 54 175 175 7 119 37 175 54 175 57 174 37,normal
UTD-0441.txt,5 63 199 174 5 102 102 168 265 265 168 102 102 168 265 168 102 102 168 102 168 102 168 102 265 265 168 265 102 168 265 5 102 265 102 168 33 102 102 265 102 168 265 102 265 168 168 265 102 102 33 5 3 6 102 102 102 265 102 102 102 168 3 3 102 102 102 331 120 265 168 102 265 102 6 102 168 265 3 168 168 102 102 102 141 195 195 195 102 168 168 102 168 5 102 102 168 265 265 168 265 102 168 168 265 168 168 141 195 195 195 195 102 168 102 168 265 3 33 102 168 265 168 265 102 265 102 102 168 102 168 168 102 168 168 102 168 102 265 102 102 102 102 102 102 102 265 168 265 102 6 102 265,normal
UAD-Java-Meterpreter-6-2311.txt,265 43 3 265 168 168 265 43 3 3 265 168 168 43 168 168 168 168 168 168 168 168 265 43 3 265 168 168 265 43 265 168 43 3 265 43 168 3 168 3 340 168 265 168 265 43 3 3 265 265 265 265 265 3 168 168 265 168 3 3 168 168 168 265 43 168 265 265 168 265 265 265 3 168 265 265 265 43 265 168 3 43 3 3 168 43 43 265 265 265 265 43 3 3 3 265 3 3 3 168 43 168 168 265 43 168 43 3 265 168 3 168 3 168 168 43 43 43 265 3 168 265 265 3 43 168 3 3 43 265 168 265 3 168 168 3 168 43 168 265 3 168 265 265 168 265 265 265 43 43 3 3 168 265 3 168 3 168 168 168 43 265 168 168 265 168 265 168 3 265 265 3 168 3 265 265 168 43 3 168 265 3 3 265 3 3 168 3 265 3 265 3 168 265 43 168 43 265 3 265 3 265 265 265 168 3 3 168 3 168 168 265 265 3 265 3 168 43 265 43 168 3 265 3 265 168 265 168 3 168 265 43 3 265 43 265 168 265 168 3 3 168 265 265 168 168 168 265 265 168 265 265 265 3 265 3 265 168 265 3 3 168 265 168 265 43 43 265 168 168 168 168 265 265 265 43 265 265 43 3 43 3 168 168 43 168 3 265 265 168 3 168 265 43 265 3 43 3 168 168 265 265 265 168 168 168 265 168 265 265 265 43 3 265 168 265 168 168 265 3 3 168 3 168 265 168 265 265 168 265 265 3 265 265 3 265 3 168 265 168 3 168 3 168 3 265 3 43 3 3 265 43 3 168 265 43 3 3 265 265 168 168 3 168 265 43 265 3 3 3 3 168 3 265 168 43 43 265 168 43 265 265 168 265 265 168 3 265 168 265 168 168 265 168 265 3 168 265 168 265 265 168 265 265 3 265 3 265 3 3 168 3 265 168 3 265 168 3 3 168 43 3 3 3 168 3 3 168 3 3 43 3 168 3 3 168 168 265 3 3 168 195 340 168 3 168 168 3 168 265 265 168 168 265 43 168 43 168 3 168 265 265 168 168 265 265 168 168 168 265 168 3 265 168 168 3 168 3 168 3 3 195 340 3 168 3 265 3 3 3 265 3 265 168 265 265 168 265 265 3 265 3 265 265 168 3 265 265 265 265 265 3 265 168 265 168 265 168 43 168 265 265 265 265 168 265 168 265 168 3 168 43 265 265 265 3 265 43 168 3 265 168 3 43 3 265 265 3 3 265 265 168 265 265 3 3 265 3 168 265 168 168 265 265 168 265 265 265 265 3 3 265 3 168 265 3 3 168 265 265 265 43 3 3 3 43 43 265 168 168 265 43 265 265 265 3 168 3 43 3 168 265 3 265 168 168 265 168 168 168 168 168 168 168 168 265 168 265 168 43 3 168 168 168 265 265 168 168 265 168 265 3 168 3 168 43 3 168 3 265 3 265 168 43 3 3 168 265 3 3 265 43 168 3 265 168 168 168 265 265 3 43 168 168 3 43 3 43 3 3 265 168 3 3 3,abnormal
